19 -0.000425164 -0.000728943 -0.0062745 -0.0004172 0.0017052 1.52757e-05 0.0101117 -0.000109197 -0.0576858 -9.10845e-05 -0.00212926 -0.00049246 4.75747 -27.8962 285.621 0.255738 -0.895394 0.0204472 10.4517 29.1038 285.621 0.255738 -0.895394 0.0204472 0 0 0 0 0 0 0 0 0 0 0
20 -0.000430122 -0.000730874 -0.00628182 -0.000424723 0.00180122 1.3039e-05 0.0106908 3.88828e-05 -0.0569736 1.63623e-05 -0.00224459 -0.000441894 4.58102 -27.9098 285.487 0.253808 -0.946086 0.0187485 10.2753 29.0901 285.488 0.253808 -0.946086 0.0187485 0 0 0 0 0 0 0 0 0 0 0
21 -0.000432408 -0.000732296 -0.00628929 -0.000432684 0.00190116 1.10437e-05 0.0111102 0.000154664 -0.0562547 9.21581e-05 -0.00221043 -0.000397211 4.39245 -27.9247 285.356 0.254039 -1.0081 0.0172565 10.0867 29.0753 285.356 0.254039 -1.0081 0.0172565 0 0 0 0 0 0 0 0 0 0 0
22 -0.000432489 -0.000733309 -0.00629691 -0.000441014 0.00200447 9.26495e-06 0.0113979 0.000244501 -0.0555275 0.000142734 -0.00205531 -0.000357666 4.19383 -27.9403 285.226 0.256005 -1.07939 0.0159416 9.8881 29.0597 285.226 0.256005 -1.07939 0.0159416 0 0 0 0 0 0 0 0 0 0 0
23 -0.000430755 -0.000733996 -0.00630467 -0.000449652 0.00211062 7.68052e-06 0.0115769 0.000313613 -0.0547913 0.00017336 -0.00180257 -0.000322623 3.98701 -27.9567 285.095 0.259352 -1.15825 0.0147793 9.68128 29.0433 285.095 0.259352 -1.15825 0.0147793 0 0 0 0 0 0 0 0 0 0 0
24 -0.000427542 -0.00073442 -0.00631257 -0.000458539 0.0022191 6.26947e-06 0.0116669 0.000366028 -0.0540459 0.000188081 -0.00147196 -0.000291455 3.77381 -27.9736 284.965 0.263803 -1.24317 0.0137447 9.46808 29.0264 284.965 0.263803 -1.24317 0.0137447 0 0 0 0 0 0 0 0 0 0 0
25 -0.000423113 -0.000734632 -0.0063206 -0.00046762 0.00232947 5.01345e-06 0.0116837 0.00040513 -0.0532914 0.000190284 -0.00107914 -0.000263648 3.55542 -27.9911 284.834 0.269121 -1.33296 0.0128182 9.2497 29.0089 284.834 0.269121 -1.33296 0.0128182 0 0 0 0 0 0 0 0 0 0 0
26 -0.000417689 -0.000734671 -0.00632874 -0.000476849 0.00244132 3.89589e-06 0.01164 0.000433423 -0.0525283 0.000182466 -0.000636861 -0.000238713 3.3331 -28.0091 284.703 0.275129 -1.42661 0.0119805 9.02738 28.9909 284.703 0.275129 -1.42661 0.0119805 0 0 0 0 0 0 0 0 0 0 0
27 -0.000411461 -0.000734574 -0.00633701 -0.000486177 0.00255427 2.90242e-06 0.0115472 0.000453214 -0.0517572 0.000166912 -0.000156201 -0.000216293 3.10787 -28.0274 284.571 0.28166 -1.52322 0.0112188 8.80215 28.9726 284.572 0.28166 -1.52322 0.0112188 0 0 0 0 0 0 0 0 0 0 0
28 -0.000404576 -0.000734365 -0.00634539 -0.000495568 0.00266801 2.02076e-06 0.0114138 0.000465846 -0.0509788 0.000144942 0.000354548 -0.00019597 2.88055 -28.046 284.44 0.288615 -1.6221 0.0105157 8.57482 28.954 284.44 0.288615 -1.6221 0.0105157 0 0 0 0 0 0 0 0 0 0 0
29 -0.000397172 -0.000734062 -0.00635388 -0.000504988 0.00278221 1.23924e-06 0.0112476 0.000472878 -0.0501938 0.00011809 0.000887759 -0.000177508 2.65201 -28.0649 284.31 0.29588 -1.72261 0.00986396 8.34629 28.9351 284.31 0.29588 -1.72261 0.00986396 0 0 0 0 0 0 0 0 0 0 0
30 -0.000389351 -0.000733688 -0.00636249 -0.000514399 0.00289663 5.48455e-07 0.0110545 0.00047536 -0.0494032 8.73674e-05 0.00143781 -0.000160641 2.42285 -28.084 284.18 0.303372 -1.82427 0.00925336 8.11713 28.916 284.181 0.303372 -1.82427 0.00925336 0 0 0 0 0 0 0 0 0 0 0
31 -0.000381202 -0.000733256 -0.0063712 -0.000523775 0.00301102 -6.01431e-08 0.0108398 0.000474168 -0.0486078 5.36218e-05 0.00199976 -0.000145175 2.19364 -28.1031 284.052 0.311024 -1.92662 0.00867748 7.88792 28.8969 284.052 0.311024 -1.92662 0.00867748 0 0 0 0 0 0 0 0 0 0 0
32 -0.000372804 -0.000732775 -0.00637998 -0.000533092 0.00312518 -5.94014e-07 0.0106077 0.000469904 -0.0478083 1.74198e-05 0.00256958 -0.00013091 1.96497 -28.1224 283.924 0.318787 -2.0293 0.00812888 7.65924 28.8776 283.924 0.318787 -2.0293 0.00812888 0 0 0 0 0 0 0 0 0 0 0
33 -0.000364216 -0.000732254 -0.00638884 -0.000542331 0.00323893 -1.05989e-06 0.0103619 0.000463142 -0.0470058 -2.06905e-05 0.00314392 -0.000117715 1.73707 -28.1417 283.798 0.326619 -2.13201 0.00760378 7.43134 28.8583 283.798 0.326619 -2.13201 0.00760378 0 0 0 0 0 0 0 0 0 0 0
34 -0.000355497 -0.000731701 -0.00639775 -0.000551469 0.00335207 -1.46357e-06 0.0101055 0.000454365 -0.0462011 -6.02648e-05 0.00372003 -0.000105464 1.51055 -28.1611 283.672 0.334478 -2.23446 0.00709814 7.20482 28.8389 283.672 0.334478 -2.23446 0.00709814 0 0 0 0 0 0 0 0 0 0 0
35 -0.000346689 -0.000731129 -0.00640669 -0.000560483 0.00346449 -1.81015e-06 0.00984085 0.000444083 -0.0453953 -0.000100826 0.00429565 -9.40885e-05 1.28557 -28.1803 283.546 0.342322 -2.33645 0.00661089 6.97984 28.8197 283.546 0.342322 -2.33645 0.00661089 0 0 0 0 0 0 0 0 0 0 0
36 -0.00033783 -0.000730538 -0.00641564 -0.000569364 0.00357604 -2.10436e-06 0.00957007 0.000432462 -0.0445894 -0.000142236 0.00486906 -8.34706e-05 1.06255 -28.1994 283.421 0.350137 -2.43779 0.00613789 6.75682 28.8006 283.421 0.350137 -2.43779 0.00613789 0 0 0 0 0 0 0 0 0 0 0
37 -0.000328948 -0.00072993 -0.00642459 -0.000578101 0.00368663 -2.35042e-06 0.00929497 0.000419781 -0.0437843 -0.000184241 0.00543866 -7.35477e-05 0.841501 -28.2185 283.296 0.357902 -2.53831 0.00567794 6.53578 28.7815 283.297 0.357902 -2.53831 0.00567794 0 0 0 0 0 0 0 0 0 0 0
38 -0.000320077 -0.000729317 -0.00643353 -0.000586672 0.00379614 -2.55234e-06 0.0090171 0.000406415 -0.042981 -0.000226505 0.00600316 -6.42829e-05 0.622858 -28.2373 283.172 0.365582 -2.63789 0.00523124 6.31713 28.7627 283.172 0.365582 -2.63789 0.00523124 0 0 0 0 0 0 0 0 0 0 0
39 -0.000311235 -0.000728694 -0.00644244 -0.00059508 0.00390449 -2.71331e-06 0.00873771 0.000392291 -0.0421806 -0.000269115 0.00656153 -5.5583e-05 0.406641 -28.2561 283.049 0.373185 -2.7364 0.00479417 6.10092 28.7439 283.049 0.373185 -2.7364 0.00479417 0 0 0 0 0 0 0 0 0 0 0
40 -0.000302438 -0.000728062 -0.00645132 -0.000603316 0.00401162 -2.83663e-06 0.00845767 0.00037755 -0.0413839 -0.000311957 0.00711314 -4.73928e-05 0.193014 -28.2748 282.926 0.380699 -2.83377 0.00436545 5.88729 28.7252 282.926 0.380699 -2.83377 0.00436545 0 0 0 0 0 0 0 0 0 0 0
41 -0.000293701 -0.000727428 -0.00646017 -0.000611367 0.00411747 -2.92513e-06 0.00817792 0.000362352 -0.0405918 -0.000354902 0.00765725 -3.96818e-05 -0.0179947 -28.2932 282.805 0.388108 -2.92993 0.00394494 5.67628 28.7068 282.805 0.388108 -2.92993 0.00394494 0 0 0 0 0 0 0 0 0 0 0
42 -0.000285044 -0.000726794 -0.00646897 -0.000619229 0.00422198 -2.98119e-06 0.0078992 0.000346886 -0.0398049 -0.000397777 0.00819335 -3.24446e-05 -0.226067 -28.3114 282.685 0.395399 -3.0248 0.00353376 5.46821 28.6886 282.685 0.395399 -3.0248 0.00353376 0 0 0 0 0 0 0 0 0 0 0
43 -0.000276476 -0.000726163 -0.00647772 -0.000626894 0.00432509 -3.00765e-06 0.00762218 0.000331229 -0.039024 -0.000440533 0.00872097 -2.56345e-05 -0.431155 -28.3294 282.566 0.402565 -3.11832 0.00313083 5.26312 28.6706 282.567 0.402565 -3.11832 0.00313083 0 0 0 0 0 0 0 0 0 0 0
44 -0.000268001 -0.000725531 -0.00648642 -0.000634364 0.0044268 -3.00652e-06 0.00734726 0.000315384 -0.0382497 -0.000483181 0.00923989 -1.92196e-05 -0.633413 -28.3472 282.45 0.409607 -3.21048 0.00273548 5.06086 28.6528 282.45 0.409607 -3.21048 0.00273548 0 0 0 0 0 0 0 0 0 0 0
45 -0.000259631 -0.000724905 -0.00649506 -0.00064163 0.00452705 -2.97991e-06 0.00707486 0.000299405 -0.0374825 -0.000525694 0.0097499 -1.31636e-05 -0.832515 -28.3646 282.335 0.416519 -3.30123 0.00234681 4.86176 28.6354 282.335 0.416519 -3.30123 0.00234681 0 0 0 0 0 0 0 0 0 0 0
46 -0.000251372 -0.00072428 -0.00650363 -0.000648696 0.00462582 -2.92984e-06 0.00680546 0.000283398 -0.0367228 -0.000567976 0.0102507 -7.46768e-06 -1.02855 -28.3819 282.222 0.423297 -3.39054 0.0019661 4.66573 28.6181 282.222 0.423297 -3.39054 0.0019661 0 0 0 0 0 0 0 0 0 0 0
47 -0.000243223 -0.000723658 -0.00651212 -0.000655561 0.00472311 -2.85805e-06 0.00653903 0.000267295 -0.0359713 -0.000610111 0.0107424 -2.08226e-06 -1.22154 -28.399 282.11 0.429946 -3.47842 0.00159146 4.47274 28.601 282.111 0.429946 -3.47842 0.00159146 0 0 0 0 0 0 0 0 0 0 0
48 -0.000235196 -0.000723044 -0.00652052 -0.000662219 0.00481888 -2.76616e-06 0.00627608 0.000251242 -0.0352282 -0.000651972 0.0112248 2.98677e-06 -1.4113 -28.4157 282 0.436454 -3.56482 0.0012242 4.28297 28.5843 282 0.436454 -3.56482 0.0012242 0 0 0 0 0 0 0 0 0 0 0
49 -0.000227295 -0.000722435 -0.00652882 -0.000668676 0.00491313 -2.65577e-06 0.00601689 0.000235216 -0.034494 -0.000693591 0.0116977 7.76143e-06 -1.59782 -28.4322 281.892 0.442826 -3.64974 0.000863997 4.09646 28.5678 281.892 0.442826 -3.64974 0.000863997 0 0 0 0 0 0 0 0 0 0 0
50 -0.000219515 -0.000721833 -0.00653702 -0.000674928 0.00500586 -2.52838e-06 0.0057613 0.000219238 -0.0337692 -0.000734964 0.0121614 1.22689e-05 -1.78124 -28.4484 281.784 0.449061 -3.7332 0.000510108 3.91304 28.5516 281.785 0.449061 -3.7332 0.000510108 0 0 0 0 0 0 0 0 0 0 0
51 -0.000211865 -0.00072124 -0.0065451 -0.000680978 0.00509705 -2.38539e-06 0.00550976 0.000203377 -0.0330542 -0.000776031 0.0126156 1.65033e-05 -1.96143 -28.4642 281.679 0.455157 -3.81516 0.000163728 3.73285 28.5358 281.679 0.455157 -3.81516 0.000163728 0 0 0 0 0 0 0 0 0 0 0
52 -0.000204345 -0.000720653 -0.00655308 -0.000686829 0.00518671 -2.22808e-06 0.00526233 0.000187683 -0.0323492 -0.000816748 0.0130603 2.04718e-05 -2.13846 -28.4799 281.574 0.461112 -3.89564 -0.000174802 3.55582 28.5201 281.574 0.461112 -3.89564 -0.000174802 0 0 0 0 0 0 0 0 0 0 0
53 -0.000196956 -0.000720075 -0.00656093 -0.000692482 0.00527484 -2.05778e-06 0.00501886 0.000172086 -0.0316546 -0.000857196 0.0134959 2.42104e-05 -2.31218 -28.4952 281.471 0.466931 -3.97466 -0.000506822 3.38209 28.5049 281.471 0.466931 -3.97466 -0.000506822 0 0 0 0 0 0 0 0 0 0 0
54 -0.000189697 -0.000719505 -0.00656867 -0.000697943 0.00536145 -1.87543e-06 0.0047797 0.000156603 -0.0309706 -0.000897361 0.013922 2.77228e-05 -2.48283 -28.5101 281.37 0.472619 -4.05219 -0.000831987 3.21145 28.4899 281.37 0.472619 -4.05219 -0.000831987 0 0 0 0 0 0 0 0 0 0 0
55 -0.00018257 -0.000718947 -0.00657629 -0.000703211 0.00544655 -1.68222e-06 0.00454473 0.000141367 -0.0302975 -0.000937118 0.014339 3.09926e-05 -2.6503 -28.5247 281.271 0.478166 -4.12827 -0.00114864 3.04397 28.4753 281.271 0.478166 -4.12827 -0.00114864 0 0 0 0 0 0 0 0 0 0 0
56 -0.000175574 -0.000718394 -0.0065838 -0.000708296 0.00553015 -1.47946e-06 0.00431393 0.000126271 -0.0296353 -0.000976576 0.0147469 3.40604e-05 -2.81463 -28.5391 281.173 0.483586 -4.2029 -0.0014584 2.87965 28.4609 281.174 0.483586 -4.2029 -0.0014584 0 0 0 0 0 0 0 0 0 0 0
57 -0.000168705 -0.000717851 -0.00659119 -0.0007132 0.00561225 -1.26793e-06 0.00408727 0.000111324 -0.0289842 -0.00101573 0.015146 3.6934e-05 -2.9759 -28.5532 281.078 0.488878 -4.27611 -0.00176126 2.71838 28.4468 281.078 0.488878 -4.27611 -0.00176126 0 0 0 0 0 0 0 0 0 0 0
58 -0.000161969 -0.000717321 -0.00659846 -0.000717923 0.00569288 -1.04835e-06 0.00386488 9.66227e-05 -0.0283443 -0.00105449 0.015536 3.95978e-05 -3.13399 -28.5668 280.984 0.494038 -4.34788 -0.00205588 2.56029 28.4331 280.984 0.494038 -4.34788 -0.00205588 0 0 0 0 0 0 0 0 0 0 0
59 -0.000155365 -0.000716801 -0.00660561 -0.000722473 0.00577203 -8.22103e-07 0.00364676 8.21664e-05 -0.0277155 -0.00109285 0.0159172 4.20703e-05 -3.289 -28.5802 280.893 0.499071 -4.41825 -0.00234256 2.40528 28.4198 280.893 0.499071 -4.41825 -0.00234256 0 0 0 0 0 0 0 0 0 0 0
60 -0.000148887 -0.000716291 -0.00661263 -0.000726856 0.00584972 -5.89847e-07 0.00343279 6.79555e-05 -0.027098 -0.00113081 0.0162898 4.43529e-05 -3.44099 -28.5932 280.803 0.50398 -4.48722 -0.00262098 2.25329 28.4068 280.803 0.50398 -4.48722 -0.00262098 0 0 0 0 0 0 0 0 0 0 0
61 -0.000142538 -0.000715791 -0.00661953 -0.000731081 0.00592598 -3.52325e-07 0.00322303 5.39537e-05 -0.0264918 -0.00116841 0.0166537 4.6463e-05 -3.58997 -28.6059 280.714 0.508771 -4.55481 -0.00289175 2.1043 28.3941 280.714 0.508771 -4.55481 -0.00289175 0 0 0 0 0 0 0 0 0 0 0
62 -0.000136314 -0.000715301 -0.00662629 -0.000735152 0.00600081 -1.10553e-07 0.00301743 4.01577e-05 -0.0258969 -0.00120564 0.0170091 4.84132e-05 -3.73601 -28.6183 280.627 0.513448 -4.62103 -0.00315501 1.95827 28.3817 280.628 0.513448 -4.62103 -0.00315501 0 0 0 0 0 0 0 0 0 0 0
63 -0.000130219 -0.000714827 -0.00663293 -0.00073907 0.00607423 1.35001e-07 0.00281597 2.67459e-05 -0.0253133 -0.00124233 0.0173562 5.01695e-05 -3.87903 -28.6303 280.542 0.518001 -4.6859 -0.00340852 1.81525 28.3697 280.543 0.518001 -4.6859 -0.00340852 0 0 0 0 0 0 0 0 0 0 0
64 -0.000124247 -0.000714362 -0.00663944 -0.000742846 0.00614626 3.83334e-07 0.0026186 1.35875e-05 -0.0247409 -0.0012786 0.0176949 5.17721e-05 -4.01915 -28.642 280.459 0.522443 -4.74944 -0.00365405 1.67512 28.358 280.459 0.522443 -4.74944 -0.00365405 0 0 0 0 0 0 0 0 0 0 0
65 -0.000118395 -0.000713908 -0.00664582 -0.000746485 0.00621691 6.33769e-07 0.00242519 7.26367e-07 -0.0241798 -0.00131441 0.0180256 5.32208e-05 -4.15645 -28.6534 280.377 0.526776 -4.81168 -0.00389122 1.53783 28.3466 280.377 0.526776 -4.81168 -0.00389122 0 0 0 0 0 0 0 0 0 0 0
66 -0.000112669 -0.000713467 -0.00665206 -0.000749996 0.0062862 8.85887e-07 0.00223589 -1.18765e-05 -0.02363 -0.00134978 0.018348 5.45229e-05 -4.29083 -28.6644 280.296 0.531005 -4.8726 -0.0041202 1.40345 28.3356 280.296 0.531005 -4.8726 -0.0041202 0 0 0 0 0 0 0 0 0 0 0
67 -0.000107061 -0.000713037 -0.00665819 -0.000753386 0.00635415 1.13885e-06 0.00205054 -2.42002e-05 -0.0230914 -0.00138469 0.0186626 5.56849e-05 -4.42245 -28.6751 280.217 0.535133 -4.93224 -0.00434091 1.27182 28.3249 280.218 0.535133 -4.93224 -0.00434091 0 0 0 0 0 0 0 0 0 0 0
68 -0.000101573 -0.000712621 -0.00666419 -0.000756655 0.00642077 1.3922e-06 0.00186905 -3.61443e-05 -0.022564 -0.00141903 0.0189693 5.66939e-05 -4.55124 -28.6854 280.14 0.539156 -4.99062 -0.00455236 1.14303 28.3146 280.14 0.539156 -4.99062 -0.00455236 0 0 0 0 0 0 0 0 0 0 0
69 -9.61987e-05 -0.000712217 -0.00667006 -0.000759815 0.00648609 1.64509e-06 0.0016914 -4.77434e-05 -0.0220475 -0.00145283 0.0192684 5.75669e-05 -4.67741 -28.6955 280.065 0.54308 -5.04775 -0.00475506 1.01686 28.3045 280.065 0.54308 -5.04775 -0.00475506 0 0 0 0 0 0 0 0 0 0 0
70 -9.09414e-05 -0.000711824 -0.00667582 -0.000762875 0.00655012 1.89721e-06 0.00151756 -5.90509e-05 -0.021542 -0.00148613 0.0195598 5.83148e-05 -4.80083 -28.7052 279.991 0.546914 -5.10365 -0.00494949 0.893442 28.2948 279.991 0.546914 -5.10365 -0.00494949 0 0 0 0 0 0 0 0 0 0 0
71 -8.57977e-05 -0.000711444 -0.00668145 -0.000765838 0.00661288 2.14795e-06 0.00134746 -7.00164e-05 -0.0210472 -0.00151888 0.0198437 5.89387e-05 -4.9216 -28.7146 279.919 0.550657 -5.15834 -0.00513536 0.772679 28.2854 279.919 0.550657 -5.15834 -0.00513536 0 0 0 0 0 0 0 0 0 0 0
72 -8.07647e-05 -0.000711076 -0.00668696 -0.000768713 0.00667438 2.39686e-06 0.00118097 -8.06517e-05 -0.020563 -0.00155108 0.0201203 5.94464e-05 -5.03976 -28.7237 279.849 0.554314 -5.21184 -0.00531292 0.654519 28.2763 279.849 0.554314 -5.21184 -0.00531292 0 0 0 0 0 0 0 0 0 0 0
73 -7.5844e-05 -0.000710722 -0.00669236 -0.000771506 0.00673465 2.64348e-06 0.00101816 -9.09331e-05 -0.0200894 -0.00158269 0.0203895 5.98369e-05 -5.15529 -28.7324 279.78 0.557886 -5.26415 -0.00548184 0.538985 28.2676 279.78 0.557886 -5.26415 -0.00548184 0 0 0 0 0 0 0 0 0 0 0
74 -7.10328e-05 -0.000710379 -0.00669764 -0.000774224 0.00679369 2.88732e-06 0.000859 -0.00010085 -0.0196261 -0.00161369 0.0206516 6.01126e-05 -5.26829 -28.7409 279.713 0.561377 -5.3153 -0.00564199 0.425988 28.2591 279.713 0.561377 -5.3153 -0.00564199 0 0 0 0 0 0 0 0 0 0 0
75 -6.63281e-05 -0.000710049 -0.0067028 -0.000776874 0.00685153 3.12802e-06 0.000703275 -0.000110414 -0.019173 -0.0016441 0.0209066 6.02857e-05 -5.37876 -28.749 279.647 0.564791 -5.3653 -0.00579392 0.315517 28.251 279.647 0.564791 -5.3653 -0.00579392 0 0 0 0 0 0 0 0 0 0 0
76 -6.1728e-05 -0.000709731 -0.00670785 -0.000779463 0.00690818 3.36512e-06 0.000551066 -0.000119633 -0.01873 -0.0016739 0.0211547 6.03636e-05 -5.48682 -28.7569 279.582 0.568133 -5.41418 -0.00593782 0.207454 28.2431 279.582 0.568133 -5.41418 -0.00593782 0 0 0 0 0 0 0 0 0 0 0
77 -5.72332e-05 -0.000709427 -0.00671279 -0.000781995 0.00696366 3.59832e-06 0.000402256 -0.000128436 -0.0182969 -0.00170301 0.0213959 6.03342e-05 -5.59239 -28.7644 279.519 0.571398 -5.46194 -0.00607281 0.101887 28.2356 279.519 0.571398 -5.46194 -0.00607281 0 0 0 0 0 0 0 0 0 0 0
78 -5.28402e-05 -0.000709133 -0.0067176 -0.000784481 0.00701799 3.82722e-06 0.000256787 -0.000136925 -0.0178736 -0.00173153 0.0216303 6.02279e-05 -5.69557 -28.7717 279.457 0.574601 -5.5086 -0.00620049 -0.00129424 28.2283 279.457 0.574601 -5.5086 -0.00620049 0 0 0 0 0 0 0 0 0 0 0
79 -4.85485e-05 -0.000708852 -0.00672231 -0.000786925 0.00707118 4.05163e-06 0.000114602 -0.000145078 -0.01746 -0.00175943 0.0218582 6.00407e-05 -5.79635 -28.7787 279.397 0.577741 -5.55418 -0.00632052 -0.102077 28.2213 279.397 0.577741 -5.55418 -0.00632052 0 0 0 0 0 0 0 0 0 0 0
80 -4.4356e-05 -0.000708584 -0.00672691 -0.000789331 0.00712324 4.2712e-06 -2.42464e-05 -0.0001528 -0.0170559 -0.00178659 0.0220794 5.97572e-05 -5.89486 -28.7854 279.338 0.580814 -5.59869 -0.00643181 -0.200588 28.2146 279.338 0.580814 -5.59869 -0.00643181 0 0 0 0 0 0 0 0 0 0 0
81 -4.02602e-05 -0.000708327 -0.0067314 -0.000791709 0.0071742 4.48557e-06 -0.000160046 -0.000160185 -0.0166612 -0.00181311 0.0222943 5.94081e-05 -5.99103 -28.7919 279.28 0.583832 -5.64217 -0.006536 -0.296753 28.2081 279.28 0.583832 -5.64217 -0.006536 0 0 0 0 0 0 0 0 0 0 0
82 -3.62602e-05 -0.000708082 -0.00673579 -0.000794064 0.00722408 4.69473e-06 -0.000292625 -0.000167241 -0.0162757 -0.00183898 0.0225027 5.89934e-05 -6.085 -28.7981 279.224 0.586796 -5.6846 -0.0066331 -0.390721 28.2019 279.224 0.586796 -5.6846 -0.0066331 0 0 0 0 0 0 0 0 0 0 0
